instance_id,num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam
instrectL1412_20_76,168,600,0.28,582,0.97,2,4,3.5714,2,4,3.5714,52,0.3095,116,0.6905,48,0.2857,120,0.7143,30,0.1786,138,0.8214,10,0.0595,12,0.0714,0,0,2,9,75.3,2,2,13,2,24,15.7778,2,24,15.7778
instrectL1412_22_12,168,598,0.2809,576,0.9632,2,4,3.5595,2,4,3.5595,62,0.369,106,0.631,56,0.3333,112,0.6667,30,0.1786,138,0.8214,6,0.0357,9,0.0536,0,0,1,5,90.4444,2,2,13,5,24,17.0667,5,24,17.0667
instrectL1412_22_24,168,598,0.2809,576,0.9632,2,4,3.5595,1,4,3.5595,62,0.369,106,0.631,60,0.3571,108,0.6429,42,0.25,126,0.75,6,0.0357,7,0.0417,0,0,4,16,91,2,2,13,8,24,17.2667,8,24,17.2667
instrectL1412_22_29,168,598,0.2809,576,0.9632,2,4,3.5595,1,4,3.5595,52,0.3095,116,0.6905,58,0.3452,110,0.6548,36,0.2143,132,0.7857,11,0.0655,8,0.0476,0,0,6,19,78.9091,2,2,13,6,24,16.8824,6,24,16.625
instrectL1412_22_30,168,598,0.2809,578,0.9666,2,4,3.5595,2,4,3.5595,52,0.3095,116,0.6905,48,0.2857,120,0.7143,38,0.2262,130,0.7738,11,0.0655,13,0.0774,0,0,1,5,76.9091,2,2,12,3,24,14.9545,3,24,15.3
instrectL1412_22_41,168,598,0.2809,576,0.9632,2,4,3.5595,2,4,3.5595,60,0.3571,108,0.6429,58,0.3452,110,0.6548,30,0.1786,138,0.8214,7,0.0417,8,0.0476,0,0,4,16,88.7143,2,2,13,7,24,16.2105,7,24,16.2105
instrectL1412_22_45,168,598,0.2809,576,0.9632,2,4,3.5595,1,4,3.5595,56,0.3333,112,0.6667,50,0.2976,118,0.7024,32,0.1905,136,0.8095,9,0.0536,12,0.0714,0,0,2,8,86.1429,2,2,13,1,24,13.8148,1,24,15.3913
instrectL1412_22_5,168,598,0.2809,580,0.9699,2,4,3.5595,2,4,3.5595,62,0.369,106,0.631,60,0.3571,108,0.6429,28,0.1667,140,0.8333,6,0.0357,7,0.0417,0,0,2,8,93.3333,2,2,13,8,24,16.1579,8,24,16.15
instrectL1412_22_51,168,598,0.2809,578,0.9666,2,4,3.5595,2,4,3.5595,60,0.3571,108,0.6429,58,0.3452,110,0.6548,30,0.1786,138,0.8214,7,0.0417,8,0.0476,0,0,4,16,78.6667,2,2,13,9,24,15.4737,9,24,15.4737
instrectL1412_22_53,168,598,0.2809,576,0.9632,2,4,3.5595,1,4,3.5595,60,0.3571,108,0.6429,56,0.3333,112,0.6667,36,0.2143,132,0.7857,7,0.0417,9,0.0536,0,0,2,8,98.5,2,2,3,11,24,17.0625,11,24,17.0625
instrectL1412_22_61,168,598,0.2809,578,0.9666,2,4,3.5595,2,4,3.5595,54,0.3214,114,0.6786,62,0.369,106,0.631,36,0.2143,132,0.7857,10,0.0595,6,0.0357,0,0,3,12,83.625,2,2,13,6,24,16.7647,6,24,16.875
instrectL1412_22_65,168,598,0.2809,576,0.9632,2,4,3.5595,2,4,3.5595,56,0.3333,112,0.6667,58,0.3452,110,0.6548,32,0.1905,136,0.8095,9,0.0536,8,0.0476,0,0,1,5,77.1111,2,2,13,7,24,15.9,7,24,16
instrectL1412_22_67,168,598,0.2809,576,0.9632,2,4,3.5595,2,4,3.5595,56,0.3333,112,0.6667,60,0.3571,108,0.6429,38,0.2262,130,0.7738,9,0.0536,7,0.0417,0,0,1,5,99.2222,2,2,11,9,24,16.75,9,24,17.1333
instrectL1412_22_71,168,598,0.2809,578,0.9666,1,4,3.5595,1,4,3.5595,52,0.3095,116,0.6905,56,0.3333,112,0.6667,30,0.1786,138,0.8214,11,0.0655,9,0.0536,0,0,1,4,93.5455,2,2,1,10,24,16.7778,10,24,16.7778
instrectL1412_22_77,168,598,0.2809,576,0.9632,1,4,3.5595,2,4,3.5595,52,0.3095,116,0.6905,56,0.3333,112,0.6667,32,0.1905,136,0.8095,11,0.0655,9,0.0536,0,0,6,25,82.75,2,2,13,3,24,16.4444,3,24,16.4444
instrectL1412_22_79,168,598,0.2809,576,0.9632,1,4,3.5595,2,4,3.5595,56,0.3333,112,0.6667,58,0.3452,110,0.6548,40,0.2381,128,0.7619,9,0.0536,8,0.0476,0,0,1,5,90.0909,2,2,13,4,24,16.5625,4,24,16.5625
instrectL1412_24_11,168,596,0.2819,572,0.9597,1,4,3.5476,1,4,3.5476,52,0.3095,116,0.6905,54,0.3214,114,0.6786,38,0.2262,130,0.7738,12,0.0714,11,0.0655,0,0,5,17,92.5,2,2,3,7,24,15.6087,8,24,15.9565
instrectL1412_24_37,168,596,0.2819,572,0.9597,2,4,3.5476,2,4,3.5476,52,0.3095,116,0.6905,50,0.2976,118,0.7024,38,0.2262,130,0.7738,12,0.0714,13,0.0774,0,0,1,5,81.3846,2,2,11,2,24,15.7059,2,24,15.7059
instrectL1412_24_41,168,596,0.2819,572,0.9597,2,4,3.5476,2,4,3.5476,50,0.2976,118,0.7024,56,0.3333,112,0.6667,36,0.2143,132,0.7857,13,0.0774,10,0.0595,0,0,3,12,85.7778,2,2,13,7,24,16.8,11,24,17.5
instrectL1412_24_43,168,596,0.2819,574,0.9631,2,4,3.5476,2,4,3.5476,62,0.369,106,0.631,62,0.369,106,0.631,34,0.2024,134,0.7976,7,0.0417,7,0.0417,0,0,3,12,83,2,2,13,6,24,16.6667,6,24,16.6667
instrectL1412_24_51,168,596,0.2819,572,0.9597,2,4,3.5476,1,4,3.5476,56,0.3333,112,0.6667,56,0.3333,112,0.6667,42,0.25,126,0.75,10,0.0595,10,0.0595,0,0,5,18,88.1667,2,2,12,5,24,16.9474,5,24,17.0526
instrectL1412_24_66,168,596,0.2819,574,0.9631,1,4,3.5476,2,4,3.5476,56,0.3333,112,0.6667,54,0.3214,114,0.6786,34,0.2024,134,0.7976,10,0.0595,11,0.0655,0,0,1,5,99.1667,2,2,6,7,24,15.8889,7,24,15.8889
instrectL1412_24_68,168,596,0.2819,572,0.9597,1,4,3.5476,1,4,3.5476,52,0.3095,116,0.6905,56,0.3333,112,0.6667,44,0.2619,124,0.7381,12,0.0714,10,0.0595,0,0,3,13,90.75,2,2,13,6,24,16.0625,6,24,16.0625
instrectL1412_24_69,168,596,0.2819,576,0.9664,2,4,3.5476,2,4,3.5476,48,0.2857,120,0.7143,60,0.3571,108,0.6429,38,0.2262,130,0.7738,14,0.0833,8,0.0476,0,0,5,20,96.125,2,2,13,4,24,15.15,4,24,16.7059
instrectL1412_24_73,168,596,0.2819,572,0.9597,2,4,3.5476,2,4,3.5476,58,0.3452,110,0.6548,58,0.3452,110,0.6548,44,0.2619,124,0.7381,9,0.0536,9,0.0536,0,0,2,8,83.4,2,2,12,4,24,14.7619,4,24,14.7619
instrectL1412_24_76,168,596,0.2819,572,0.9597,1,4,3.5476,2,4,3.5476,60,0.3571,108,0.6429,60,0.3571,108,0.6429,42,0.25,126,0.75,8,0.0476,8,0.0476,0,0,1,4,69.7778,2,2,1,5,24,15.8333,5,24,15.8333
instrectL1412_24_77,168,596,0.2819,572,0.9597,2,4,3.5476,2,4,3.5476,56,0.3333,112,0.6667,54,0.3214,114,0.6786,36,0.2143,132,0.7857,10,0.0595,11,0.0655,0,0,2,9,93.375,2,2,14,11,24,17.2778,11,24,17.2778
instrectL1412_26_46,168,594,0.2828,568,0.9562,2,4,3.5357,2,4,3.5357,60,0.3571,108,0.6429,56,0.3333,112,0.6667,34,0.2024,134,0.7976,9,0.0536,11,0.0655,0,0,2,7,82.5385,2,2,13,11,24,17.6875,11,24,17.8125
instrectL1412_26_49,168,594,0.2828,572,0.963,2,4,3.5357,1,4,3.5357,52,0.3095,116,0.6905,58,0.3452,110,0.6548,36,0.2143,132,0.7857,13,0.0774,10,0.0595,0,0,3,13,102.4,2,2,10,7,24,16.5909,7,24,16.5714
instrectL1412_26_54,168,594,0.2828,568,0.9562,2,4,3.5357,2,4,3.5357,58,0.3452,110,0.6548,58,0.3452,110,0.6548,38,0.2262,130,0.7738,10,0.0595,10,0.0595,0,0,2,8,101.8333,2,2,3,6,24,15.8947,6,24,15.6111
instrectL1412_26_55,168,594,0.2828,568,0.9562,1,4,3.5357,2,4,3.5357,54,0.3214,114,0.6786,58,0.3452,110,0.6548,38,0.2262,130,0.7738,12,0.0714,10,0.0595,0,0,7,24,80.1111,2,2,12,6,24,16.75,6,24,16.75
instrectL1412_26_57,168,594,0.2828,568,0.9562,2,4,3.5357,2,4,3.5357,60,0.3571,108,0.6429,64,0.381,104,0.619,42,0.25,126,0.75,9,0.0536,7,0.0417,0,0,6,22,92.6667,2,2,6,11,24,16.875,11,24,16.875
instrectL1412_26_6,168,594,0.2828,568,0.9562,2,4,3.5357,1,4,3.5357,56,0.3333,112,0.6667,54,0.3214,114,0.6786,40,0.2381,128,0.7619,11,0.0655,12,0.0714,0,0,2,9,103.7778,2,2,11,7,24,16.2353,7,24,16.1111
instrectL1412_26_61,168,594,0.2828,570,0.9596,2,4,3.5357,2,4,3.5357,60,0.3571,108,0.6429,60,0.3571,108,0.6429,34,0.2024,134,0.7976,9,0.0536,9,0.0536,0,0,3,12,99.2222,2,2,3,5,24,15.9474,5,24,15.9474
instrectL1412_26_69,168,594,0.2828,568,0.9562,2,4,3.5357,2,4,3.5357,60,0.3571,108,0.6429,60,0.3571,108,0.6429,40,0.2381,128,0.7619,9,0.0536,9,0.0536,0,0,3,11,94.4444,2,2,13,5,24,14.9524,5,24,15.8421
instrectL1412_26_77,168,594,0.2828,568,0.9562,1,4,3.5357,1,4,3.5357,62,0.369,106,0.631,58,0.3452,110,0.6548,44,0.2619,124,0.7381,8,0.0476,10,0.0595,0,0,1,4,87.125,2,2,3,11,24,16.1579,11,24,16.4737
instrectL1412_28_19,168,592,0.2838,564,0.9527,1,4,3.5238,1,4,3.5238,56,0.3333,112,0.6667,56,0.3333,112,0.6667,42,0.25,126,0.75,12,0.0714,12,0.0714,0,0,2,8,85.3333,2,2,3,4,24,15.4762,8,24,16.75
instrectL1412_28_25,168,592,0.2838,564,0.9527,2,4,3.5238,1,4,3.5238,58,0.3452,110,0.6548,56,0.3333,112,0.6667,50,0.2976,118,0.7024,11,0.0655,12,0.0714,0,0,6,22,90.7273,2,2,13,6,24,16.1364,6,24,15.9048
instrectL1412_28_27,168,592,0.2838,564,0.9527,1,4,3.5238,1,4,3.5238,56,0.3333,112,0.6667,60,0.3571,108,0.6429,46,0.2738,122,0.7262,12,0.0714,10,0.0595,0,0,1,4,81.5455,2,2,13,2,24,13.069,5,24,15.9524
instrectL1412_28_30,168,592,0.2838,566,0.9561,1,4,3.5238,1,4,3.5238,66,0.3929,102,0.6071,60,0.3571,108,0.6429,40,0.2381,128,0.7619,7,0.0417,10,0.0595,0,0,7,25,74,2,2,12,10,24,16.3333,10,24,16.3333
instrectL1412_28_31,168,592,0.2838,568,0.9595,2,4,3.5238,1,4,3.5238,56,0.3333,112,0.6667,64,0.381,104,0.619,40,0.2381,128,0.7619,12,0.0714,8,0.0476,0,0,5,19,108.1111,2,2,13,6,24,15.5,6,24,16.1176
instrectL1412_28_40,168,592,0.2838,564,0.9527,2,4,3.5238,1,4,3.5238,54,0.3214,114,0.6786,60,0.3571,108,0.6429,42,0.25,126,0.75,13,0.0774,10,0.0595,0,0,6,22,72,2,2,14,6,24,16,6,24,16
instrectL1412_28_41,168,592,0.2838,564,0.9527,2,4,3.5238,2,4,3.5238,54,0.3214,114,0.6786,54,0.3214,114,0.6786,46,0.2738,122,0.7262,13,0.0774,13,0.0774,0,0,3,12,81.4444,2,2,6,5,24,15.85,8,24,16.4211
instrectL1412_28_43,168,592,0.2838,566,0.9561,2,4,3.5238,2,4,3.5238,58,0.3452,110,0.6548,60,0.3571,108,0.6429,42,0.25,126,0.75,11,0.0655,10,0.0595,0,0,1,4,75.25,2,2,1,6,24,16.3158,6,24,16.3158
instrectL1412_28_45,168,592,0.2838,564,0.9527,1,4,3.5238,1,4,3.5238,64,0.381,104,0.619,54,0.3214,114,0.6786,42,0.25,126,0.75,8,0.0476,13,0.0774,0,0,8,31,88.3846,2,2,11,3,24,13.56,6,24,15.8947
instrectL1412_28_46,168,592,0.2838,566,0.9561,1,4,3.5238,1,4,3.5238,58,0.3452,110,0.6548,60,0.3571,108,0.6429,42,0.25,126,0.75,11,0.0655,10,0.0595,0,0,1,5,86.875,2,2,14,6,24,16.1875,6,24,16.1875
instrectL1412_28_47,168,592,0.2838,564,0.9527,1,4,3.5238,2,4,3.5238,60,0.3571,108,0.6429,60,0.3571,108,0.6429,40,0.2381,128,0.7619,10,0.0595,10,0.0595,0,0,5,18,74.8571,2,2,13,7,24,16,7,24,16
instrectL1412_28_50,168,592,0.2838,566,0.9561,1,4,3.5238,2,4,3.5238,60,0.3571,108,0.6429,58,0.3452,110,0.6548,46,0.2738,122,0.7262,10,0.0595,11,0.0655,0,0,1,5,79.5,2,2,6,9,24,16.875,9,24,16.875
instrectL1412_28_55,168,592,0.2838,564,0.9527,2,4,3.5238,1,4,3.5238,60,0.3571,108,0.6429,60,0.3571,108,0.6429,44,0.2619,124,0.7381,10,0.0595,10,0.0595,0,0,2,9,81.5385,2,2,13,8,24,15.5652,8,24,15.5652
instrectL1412_28_57,168,592,0.2838,566,0.9561,1,4,3.5238,2,4,3.5238,54,0.3214,114,0.6786,56,0.3333,112,0.6667,42,0.25,126,0.75,13,0.0774,12,0.0714,0,0,1,4,84.1111,2,2,3,10,24,16.5556,10,24,17.2353
instrectL1412_28_58,168,592,0.2838,564,0.9527,2,4,3.5238,2,4,3.5238,64,0.381,104,0.619,62,0.369,106,0.631,48,0.2857,120,0.7143,8,0.0476,9,0.0536,0,0,1,5,88.125,2,2,13,7,24,15.5,7,24,15.5
instrectL1412_28_59,168,592,0.2838,564,0.9527,2,4,3.5238,1,4,3.5238,64,0.381,104,0.619,64,0.381,104,0.619,46,0.2738,122,0.7262,8,0.0476,8,0.0476,0,0,2,9,92.1111,2,2,13,7,24,16.0476,7,24,16.0476
instrectL1412_28_61,168,592,0.2838,564,0.9527,2,4,3.5238,2,4,3.5238,58,0.3452,110,0.6548,64,0.381,104,0.619,46,0.2738,122,0.7262,11,0.0655,8,0.0476,0,0,1,5,83.125,2,2,14,5,24,15.5882,5,24,15.5882
instrectL1412_28_64,168,592,0.2838,568,0.9595,2,4,3.5238,2,4,3.5238,62,0.369,106,0.631,62,0.369,106,0.631,40,0.2381,128,0.7619,9,0.0536,9,0.0536,0,0,2,9,74.4444,2,2,13,4,24,14.9048,4,24,14.9048
instrectL1412_28_67,168,592,0.2838,564,0.9527,1,4,3.5238,2,4,3.5238,60,0.3571,108,0.6429,56,0.3333,112,0.6667,42,0.25,126,0.75,10,0.0595,12,0.0714,0,0,9,34,87.7778,2,2,13,9,24,16.9375,9,24,16.9375
instrectL1412_28_70,168,592,0.2838,564,0.9527,2,4,3.5238,2,4,3.5238,56,0.3333,112,0.6667,54,0.3214,114,0.6786,38,0.2262,130,0.7738,12,0.0714,13,0.0774,0,0,2,8,77.4167,2,2,13,5,24,15.9,5,24,16.9444
instrectL1412_28_71,168,592,0.2838,564,0.9527,2,4,3.5238,1,4,3.5238,54,0.3214,114,0.6786,58,0.3452,110,0.6548,50,0.2976,118,0.7024,13,0.0774,11,0.0655,0,0,9,35,67.9,2,2,12,3,24,15.5417,3,24,15.5417
instrectL1412_28_74,168,592,0.2838,564,0.9527,1,4,3.5238,1,4,3.5238,58,0.3452,110,0.6548,52,0.3095,116,0.6905,42,0.25,126,0.75,11,0.0655,14,0.0833,0,0,1,4,84.0833,2,2,12,1,24,12.8519,1,24,15.0476
instrectL1412_28_76,168,592,0.2838,566,0.9561,2,4,3.5238,2,4,3.5238,60,0.3571,108,0.6429,68,0.4048,100,0.5952,42,0.25,126,0.75,10,0.0595,6,0.0357,0,0,2,8,77.125,2,2,6,9,24,17.1176,9,24,17.1176
instrectL1412_28_79,168,592,0.2838,564,0.9527,2,4,3.5238,1,4,3.5238,56,0.3333,112,0.6667,56,0.3333,112,0.6667,44,0.2619,124,0.7381,12,0.0714,12,0.0714,0,0,1,5,79,2,2,6,4,24,13.9167,4,24,13.9167
instrectL1412_30_13,168,590,0.2847,564,0.9559,1,4,3.5119,1,4,3.5119,58,0.3452,110,0.6548,54,0.3214,114,0.6786,40,0.2381,128,0.7619,12,0.0714,14,0.0833,0,0,1,5,70,2,2,13,4,24,15.5789,4,24,15.5789
instrectL1412_30_16,168,590,0.2847,566,0.9593,1,4,3.5119,2,4,3.5119,56,0.3333,112,0.6667,60,0.3571,108,0.6429,42,0.25,126,0.75,13,0.0774,11,0.0655,0,0,9,34,82.7273,2,2,13,9,24,16.7222,9,24,16.7222
instrectL1412_30_3,168,590,0.2847,560,0.9492,2,4,3.5119,1,4,3.5119,56,0.3333,112,0.6667,58,0.3452,110,0.6548,46,0.2738,122,0.7262,13,0.0774,12,0.0714,0,0,3,11,79.7273,2,2,13,1,24,13.2059,1,24,14.6667
instrectL1412_30_30,168,590,0.2847,560,0.9492,1,4,3.5119,2,4,3.5119,62,0.369,106,0.631,58,0.3452,110,0.6548,44,0.2619,124,0.7381,10,0.0595,12,0.0714,0,0,9,30,82.9091,2,2,13,2,24,13.9583,2,24,16
instrectL1412_30_43,168,590,0.2847,562,0.9525,1,4,3.5119,2,4,3.5119,58,0.3452,110,0.6548,58,0.3452,110,0.6548,46,0.2738,122,0.7262,12,0.0714,12,0.0714,0,0,2,7,86.7273,2,2,1,3,24,15.3333,3,24,16.0435
instrectL1412_30_52,168,590,0.2847,560,0.9492,2,4,3.5119,1,4,3.5119,54,0.3214,114,0.6786,56,0.3333,112,0.6667,44,0.2619,124,0.7381,14,0.0833,13,0.0774,0,0,3,10,83.8,2,2,13,4,24,16.05,4,24,16.05
instrectL1412_30_61,168,590,0.2847,562,0.9525,1,4,3.5119,2,4,3.5119,58,0.3452,110,0.6548,60,0.3571,108,0.6429,40,0.2381,128,0.7619,12,0.0714,11,0.0655,0,0,3,12,87.6667,2,2,13,2,24,13.48,2,24,15.45
instrectL1412_30_64,168,590,0.2847,560,0.9492,2,4,3.5119,2,4,3.5119,60,0.3571,108,0.6429,56,0.3333,112,0.6667,46,0.2738,122,0.7262,11,0.0655,13,0.0774,0,0,1,5,66.875,2,2,13,4,24,15.5714,4,24,15.5714
instrectL1412_30_77,168,590,0.2847,560,0.9492,2,4,3.5119,1,4,3.5119,68,0.4048,100,0.5952,60,0.3571,108,0.6429,42,0.25,126,0.75,7,0.0417,11,0.0655,0,0,10,38,85.5385,2,2,1,9,24,15.7619,9,24,15.7619
instrectL1412_32_15,168,588,0.2857,558,0.949,1,4,3.5,1,4,3.5,58,0.3452,110,0.6548,70,0.4167,98,0.5833,44,0.2619,124,0.7381,13,0.0774,7,0.0417,0,0,3,11,79.7273,2,2,3,10,24,15.6667,10,24,15.6667
instrectL1412_32_25,168,588,0.2857,558,0.949,2,4,3.5,2,4,3.5,62,0.369,106,0.631,60,0.3571,108,0.6429,50,0.2976,118,0.7024,11,0.0655,12,0.0714,0,0,2,9,100.7273,2,2,8,6,24,16.9444,6,24,16.7059
instrectL1412_32_3,168,588,0.2857,556,0.9456,1,4,3.5,2,4,3.5,58,0.3452,110,0.6548,52,0.3095,116,0.6905,48,0.2857,120,0.7143,13,0.0774,16,0.0952,0,0,2,8,74.7,2,2,13,1,24,13.4444,1,24,15.619
instrectL1412_32_30,168,588,0.2857,558,0.949,2,4,3.5,2,4,3.5,66,0.3929,102,0.6071,68,0.4048,100,0.5952,46,0.2738,122,0.7262,9,0.0536,8,0.0476,0,0,7,27,102.4,2,2,3,7,24,15.7727,7,24,15.8636
instrectL1412_32_70,168,588,0.2857,556,0.9456,2,4,3.5,1,4,3.5,62,0.369,106,0.631,62,0.369,106,0.631,56,0.3333,112,0.6667,11,0.0655,11,0.0655,0,0,1,5,79.7692,2,2,13,3,24,16.4706,3,24,16.4706
instrectL1412_34_26,168,586,0.2867,552,0.942,2,4,3.4881,1,4,3.4881,58,0.3452,110,0.6548,58,0.3452,110,0.6548,58,0.3452,110,0.6548,14,0.0833,14,0.0833,0,0,2,8,102.6667,2,2,13,1,24,13.0714,1,24,14.3333
instrectL1412_34_48,168,586,0.2867,552,0.942,2,4,3.4881,1,4,3.4881,64,0.381,104,0.619,64,0.381,104,0.619,54,0.3214,114,0.6786,11,0.0655,11,0.0655,0,0,2,8,82.1429,30,3,8,6,24,15.3684,6,24,15.3684
instrectL1412_34_52,168,586,0.2867,554,0.9454,1,4,3.4881,1,4,3.4881,58,0.3452,110,0.6548,62,0.369,106,0.631,48,0.2857,120,0.7143,14,0.0833,12,0.0714,0,0,1,5,89.3636,2,2,11,5,24,15.5789,5,24,15.5789
instrectL1412_34_69,168,586,0.2867,552,0.942,2,4,3.4881,1,4,3.4881,52,0.3095,116,0.6905,58,0.3452,110,0.6548,56,0.3333,112,0.6667,17,0.1012,14,0.0833,0,0,6,22,95.3077,2,2,12,5,24,15.1364,5,24,15.4762
instrectL1412_36_16,168,584,0.2877,550,0.9418,1,4,3.4762,2,4,3.4762,54,0.3214,114,0.6786,62,0.369,106,0.631,50,0.2976,118,0.7024,17,0.1012,13,0.0774,0,0,1,5,70.625,2,2,13,1,24,13.6207,1,24,15.9091
instrectL1412_36_23,168,584,0.2877,548,0.9384,1,4,3.4762,1,4,3.4762,66,0.3929,102,0.6071,62,0.369,106,0.631,48,0.2857,120,0.7143,11,0.0655,13,0.0774,0,0,5,18,81.8889,2,2,9,7,24,16.5789,7,24,16.5789
instrectL1412_36_41,168,584,0.2877,548,0.9384,1,4,3.4762,2,4,3.4762,56,0.3333,112,0.6667,60,0.3571,108,0.6429,52,0.3095,116,0.6905,16,0.0952,14,0.0833,0,0,1,5,78.25,2,2,12,1,24,13.7308,1,24,14.8095
instrectL1412_36_43,168,584,0.2877,550,0.9418,1,4,3.4762,1,4,3.4762,66,0.3929,102,0.6071,62,0.369,106,0.631,48,0.2857,120,0.7143,11,0.0655,13,0.0774,1,0.006,1,5,88.8571,2,2,1,9,24,16.9474,9,24,16.9474
instrectL1412_36_55,168,584,0.2877,548,0.9384,1,4,3.4762,2,4,3.4762,66,0.3929,102,0.6071,58,0.3452,110,0.6548,58,0.3452,110,0.6548,11,0.0655,15,0.0893,0,0,5,18,84,2,2,1,9,24,15.4167,4,24,14.3704
instrectL1412_36_56,168,584,0.2877,548,0.9384,1,4,3.4762,2,4,3.4762,64,0.381,104,0.619,60,0.3571,108,0.6429,52,0.3095,116,0.6905,12,0.0714,14,0.0833,0,0,2,9,91.1,2,2,13,8,24,16.8889,8,24,16.8889
instrectL1412_36_70,168,584,0.2877,550,0.9418,1,4,3.4762,1,4,3.4762,68,0.4048,100,0.5952,72,0.4286,96,0.5714,40,0.2381,128,0.7619,10,0.0595,8,0.0476,0,0,3,13,63.8333,2,2,16,7,24,15.5,7,24,15.5
instrectL1412_36_74,168,584,0.2877,550,0.9418,2,4,3.4762,1,4,3.4762,58,0.3452,110,0.6548,58,0.3452,110,0.6548,52,0.3095,116,0.6905,15,0.0893,15,0.0893,0,0,10,37,80.6667,2,2,6,5,24,15.3333,5,24,15.3333
instrectL1412_36_78,168,584,0.2877,552,0.9452,2,4,3.4762,1,4,3.4762,64,0.381,104,0.619,66,0.3929,102,0.6071,48,0.2857,120,0.7143,12,0.0714,11,0.0655,0,0,1,5,97.2222,2,2,13,6,24,15.8696,6,24,15.9565
instrectL1412_38_13,168,582,0.2887,544,0.9347,1,4,3.4643,2,4,3.4643,62,0.369,106,0.631,58,0.3452,110,0.6548,48,0.2857,120,0.7143,14,0.0833,16,0.0952,0,0,1,5,79.9167,2,2,13,5,24,15.6471,5,24,15.6471
instrectL1412_38_36,168,582,0.2887,546,0.9381,1,4,3.4643,1,4,3.4643,56,0.3333,112,0.6667,60,0.3571,108,0.6429,46,0.2738,122,0.7262,17,0.1012,15,0.0893,0,0,1,4,84,2,2,1,4,24,16.2105,5,24,14.7727
instrectL1412_38_40,168,582,0.2887,548,0.9416,1,4,3.4643,1,4,3.4643,64,0.381,104,0.619,70,0.4167,98,0.5833,54,0.3214,114,0.6786,13,0.0774,10,0.0595,0,0,2,7,62.4167,2,2,2,5,24,15.2174,6,24,15.3043
instrectL1412_38_48,168,582,0.2887,544,0.9347,1,4,3.4643,2,4,3.4643,68,0.4048,100,0.5952,58,0.3452,110,0.6548,60,0.3571,108,0.6429,11,0.0655,16,0.0952,0,0,9,35,71.5556,2,2,11,9,24,15.5,9,24,15.5
instrectL1412_38_68,168,582,0.2887,548,0.9416,1,4,3.4643,1,4,3.4643,62,0.369,106,0.631,64,0.381,104,0.619,44,0.2619,124,0.7381,14,0.0833,13,0.0774,0,0,1,5,95.9231,2,2,6,4,24,13.2903,4,24,13.4194
instrectL1412_38_72,168,582,0.2887,544,0.9347,1,4,3.4643,2,4,3.4643,62,0.369,106,0.631,66,0.3929,102,0.6071,52,0.3095,116,0.6905,14,0.0833,12,0.0714,0,0,8,27,77.5,2,2,6,4,24,14.64,4,24,15
instrectL1412_38_75,168,582,0.2887,546,0.9381,2,4,3.4643,1,4,3.4643,72,0.4286,96,0.5714,68,0.4048,100,0.5952,52,0.3095,116,0.6905,9,0.0536,11,0.0655,0,0,1,5,91.1111,2,2,13,6,24,14.0714,6,24,14.0714
instrectL1412_4_12,168,616,0.2727,612,0.9935,2,4,3.6667,2,4,3.6667,48,0.2857,120,0.7143,48,0.2857,120,0.7143,8,0.0476,160,0.9524,4,0.0238,4,0.0238,0,0,5,21,95.2857,2,2,13,10,24,17.3571,10,24,17.3571
instrectL1412_4_19,168,616,0.2727,612,0.9935,2,4,3.6667,2,4,3.6667,48,0.2857,120,0.7143,48,0.2857,120,0.7143,8,0.0476,160,0.9524,4,0.0238,4,0.0238,0,0,1,5,81.6,2,2,13,11,24,17.5,11,24,17.5
instrectL1412_4_9,168,616,0.2727,612,0.9935,2,4,3.6667,2,4,3.6667,48,0.2857,120,0.7143,48,0.2857,120,0.7143,8,0.0476,160,0.9524,4,0.0238,4,0.0238,0,0,6,22,78,2,2,13,11,24,17.9231,11,24,17.9231
instrectL1412_42_30,168,578,0.2907,536,0.9273,1,4,3.4405,2,4,3.4405,56,0.3333,112,0.6667,54,0.3214,114,0.6786,62,0.369,106,0.631,19,0.1131,20,0.119,0,0,1,4,84.5455,2,2,1,6,24,14.2857,4,24,12.7059
instrectL1412_42_71,168,578,0.2907,538,0.9308,1,4,3.4405,2,4,3.4405,68,0.4048,100,0.5952,62,0.369,106,0.631,54,0.3214,114,0.6786,13,0.0774,16,0.0952,0,0,1,5,103.2222,2,2,13,9,24,16.2381,9,24,16.2381
instrectL1412_44_40,168,576,0.2917,534,0.9271,2,4,3.4286,1,4,3.4286,70,0.4167,98,0.5833,70,0.4167,98,0.5833,66,0.3929,102,0.6071,13,0.0774,13,0.0774,0,0,1,5,65.4615,2,2,6,7,24,15.3871,7,24,15.0303
